2028,Estimates,Djibouti,,262,Country/Area,910,1989,   51,   40,   36,   29,   25,   21,   17,   13,   12,   9,   8,   6,   5,   3,   2,   1,   1,   0,   0,   0,0
2029,Estimates,Djibouti,,262,Country/Area,910,1990,   53,   41,   38,   31,   26,   23,   18,   14,   13,   10,   8,   6,   5,   4,   2,   1,   1,   0,   0,   0,0
2030,Estimates,Djibouti,,262,Country/Area,910,1991,   55,   42,   38,   32,   27,   23,   19,   14,   13,   10,   8,   7,   5,   4,   3,   1,   1,   0,   0,   0,0
2031,Estimates,Djibouti,,262,Country/Area,910,1992,   55,   43,   38,   33,   27,   23,   19,   15,   13,   11,   8,   7,   5,   4,   3,   2,   1,   0,   0,   0,0
2032,Estimates,Djibouti,,262,Country/Area,910,1993,   53,   45,   37,   34,   27,   24,   20,   15,   12,   11,   9,   7,   5,   4,   3,   2,   1,   0,   0,   0,0
2033,Estimates,Djibouti,,262,Country/Area,910,1994,   50,   46,   37,   34,   28,   24,   20,   16,   12,   11,   9,   7,   5,   4,   3,   2,   1,   0,   0,   0,0
2034,Estimates,Djibouti,,262,Country/Area,910,1995,   49,   48,   38,   35,   28,   24,   21,   16,   13,   11,   9,   7,   6,   4,   3,   2,   1,   0,   0,   0,0
2035,Estimates,Djibouti,,262,Country/Area,910,1996,   48,   49,   39,   35,   29,   25,   21,   17,   13,   11,   9,   7,   6,   4,   3,   2,   1,   0,   0,   0,0
2036,Estimates,Djibouti,,262,Country/Area,910,1997,   48,   49,   41,   36,   31,   26,   22,   18,   14,   12,   10,   8,   6,   4,   3,   2,   1,   0,   0,   0,0
2037,Estimates,Djibouti,,262,Country/Area,910,1998,   49,   49,   43,   36,   33,   26,   23,   19,   14,   12,   10,   8,   6,   5,   3,   2,   1,   0,   0,   0,   0
2038,Estimates,Djibouti,,262,Country/Area,910,1999,   50,   48,   46,   37,   34,   27,   23,   20,   15,   12,   11,   8,   6,   5,   3,   2,   1,   0,   0,   0,   0
2039,Estimates,Djibouti,,262,Country/Area,910,2000,   51,   48,   47,   38,   35,   29,   24,   20,   16,   12,   11,   8,   7,   5,   3,   2,   1,   0,   0,   0,   0
2040,Estimates,Djibouti,,262,Country/Area,910,2001,   52,   48,   48,   39,   36,   30,   25,   21,   17,   13,   11,   9,   7,   5,   3,   2,   1,   0,   0,   0,   0
2041,Estimates,Djibouti,,262,Country/Area,910,2002,   52,   48,   48,   41,   36,   31,   25,   22,   17,   13,   11,   9,   7,   5,   4,   2,   1,   0,   0,   0,   0
2042,Estimates,Djibouti,,262,Country/Area,910,2003,   52,   48,   48,   43,   36,   32,   26,   22,   18,   14,   11,   10,   7,   5,   4,   2,   1,   0,   0,   0,   0
2043,Estimates,Djibouti,,262,Country/Area,910,2004,   52,   49,   47,   45,   36,   33,   26,   22,   19,   14,   11,   10,   7,   6,   4,   2,   1,   0,   0,   0,   0
2044,Estimates,Djibouti,,262,Country/Area,910,2005,   51,   49,   47,   46,   36,   34,   27,   23,   19,   15,   12,   10,   8,   6,   4,   2,   1,   0,   0,   0,   0
2045,Estimates,Djibouti,,262,Country/Area,910,2006,   49,   48,   46,   46,   38,   34,   28,   23,   20,   16,   12,   10,   8,   6,   4,   3,   1,   0,   0,   0,   0
2046,Estimates,Djibouti,,262,Country/Area,910,2007,   47,   46,   44,   45,   40,   35,   29,   24,   20,   16,   12,   10,   8,   6,   4,   3,   1,   1,   0,   0,   0
2047,Estimates,Djibouti,,262,Country/Area,910,2008,   44,   45,   43,   43,   41,   35,   30,   24,   21,   17,   13,   10,   9,   6,   4,   3,   1,   1,   0,   0,   0
2048,Estimates,Djibouti,,262,Country/Area,910,2009,   42,   43,   42,   41,   42,   36,   31,   25,   21,   18,   14,   11,   9,   7,   5,   3,   1,   1,   0,   0,   0
2049,Estimates,Djibouti,,262,Country/Area,910,2010,   41,   41,   41,   40,   41,   38,   33,   26,   22,   18,   14,   11,   9,   7,   5,   3,   1,   1,   0,   0,   0
2050,Estimates,Djibouti,,262,Country/Area,910,2011,   41,   41,   41,   40,   41,   39,   34,   27,   22,   19,   15,   11,   9,   7,   5,   3,   2,   1,   0,   0,   0
2051,Estimates,Djibouti,,262,Country/Area,910,2012,   42,   41,   41,   40,   41,   39,   35,   28,   23,   19,   16,   12,   10,   7,   5,   3,   2,   1,   0,   0,   0
2052,Estimates,Djibouti,,262,Country/Area,910,2013,   45,   40,   41,   41,   41,   40,   36,   29,   24,   20,   16,   12,   10,   8,   5,   3,   2,   1,   0,   0,   0
2053,Estimates,Djibouti,,262,Country/Area,910,2014,   47,   40,   41,   41,   40,   41,   37,   31,   24,   21,   17,   13,   10,   8,   5,   3,   2,   1,   0,   0,   0
2054,Estimates,Djibouti,,262,Country/Area,910,2015,   49,   40,   41,   41,   40,   41,   38,   32,   25,   21,   18,   14,   10,   8,   6,   4,   2,   1,   0,   0,   0
2055,Estimates,Djibouti,,262,Country/Area,910,2016,   51,   41,   41,   41,   40,   41,   38,   33,   26,   22,   18,   14,   10,   8,   6,   4,   2,   1,   0,   0,   0
2056,Estimates,Djibouti,,262,Country/Area,910,2017,   52,   42,   40,   41,   40,   41,   39,   34,   28,   22,   19,   15,   11,   9,   6,   4,   2,   1,   0,   0,   0
2057,Estimates,Djibouti,,262,Country/Area,910,2018,   51,   44,   40,   41,   41,   41,   40,   35,   29,   23,   19,   16,   12,   9,   7,   4,   2,   1,   0,   0,   0
2058,Estimates,Djibouti,,262,Country/Area,910,2019,   50,   47,   39,   41,   41,   40,   41,   36,   30,   24,   20,   16,   12,   9,   7,   4,   2,   1,   0,   0,   0
2059,Estimates,Djibouti,,262,Country/Area,910,2020,   49,   48,   40,   41,   41,   40,   41,   37,   31,   25,   21,   17,   13,   9,   7,   4,   2,   1,   0,   0,   0
2060,Estimates,Eritrea,,232,Country/Area,910,1950,   75,   58,   50,   43,   36,   30,   25,   21,   17,   14,   12,   10,   9,   7,   5,   3,   1,   0,   0,   0,   0
2061,Estimates,Eritrea,,232,Country/Area,910,1951,   76,   60,   50,   44,   37,   31,   25,   21,   17,   14,   12,   10,   9,   7,   5,   3,   1,   0,   0,   0,   0
2062,Estimates,Eritrea,,232,Country/Area,910,1952,   75,   62,   52,   45,   38,   31,   26,   22,   18,   15,   12,   10,   9,   7,   5,   3,   1,   0,   0,   0,   0
2063,Estimates,Eritrea,,232,Country/Area,910,1953,   74,   63,   53,   46,   39,   32,   27,   22,   18,   15,   13,   11,   9,   7,   5,   3,   1,   0,   0,   0,   0
2064,Estimates,Eritrea,,232,Country/Area,910,1954,   75,   64,   54,   47,   40,   33,   28,   23,   19,   15,   13,   11,   9,   7,   5,   3,   1,   0,   0,   0,   0
2065,Estimates,Eritrea,,232,Country/Area,910,1955,   76,   65,   56,   48,   41,   34,   28,   23,   19,   16,   13,   11,   9,   7,   5,   3,   1,   0,   0,   0,   0
2066,Estimates,Eritrea,,232,Country/Area,910,1956,   77,   66,   57,   49,   42,   35,   29,   24,   20,   16,   13,   11,   9,   7,   5,   3,   1,   0,   0,   0,   0
2067,Estimates,Eritrea,,232,Country/Area,910,1957,   80,   66,   58,   50,   43,   36,   30,   25,   20,   16,   13,   11,   9,   7,   5,   3,   1,   0,   0,   0,   0
2068,Estimates,Eritrea,,232,Country/Area,910,1958,   82,   66,   59,   51,   44,   37,   31,   25,   21,   17,   14,   11,   9,   7,   5,   3,   1,   0,   0,   0,   0
2069,Estimates,Eritrea,,232,Country/Area,910,1959,   86,   66,   61,   52,   45,   38,   32,   26,   21,   17,   14,   11,   9,   7,   5,   3,   1,   0,   0,   0,   0
2070,Estimates,Eritrea,,232,Country/Area,910,1960,   89,   66,   62,   54,   46,   40,   33,   27,   22,   18,   14,   12,   9,   7,   5,   3,   1,   0,   0,   0,   0
2071,Estimates,Eritrea,,232,Country/Area,910,1961,   93,   68,   62,   55,   47,   40,   33,   28,   23,   18,   15,   12,   9,   7,   5,   3,   1,   0,   0,   0,   0
2072,Estimates,Eritrea,,232,Country/Area,910,1962,   97,   70,   62,   56,   48,   41,   35,   28,   23,   19,   15,   12,   10,   7,   5,   3,   1,   0,   0,   0,   0
2073,Estimates,Eritrea,,232,Country/Area,910,1963,   99,   73,   62,   58,   50,   43,   36,   29,   24,   19,   16,   12,   10,   7,   5,   3,   1,   0,   0,   0,   0
2074,Estimates,Eritrea,,232,Country/Area,910,1964,   101,   76,   63,   59,   51,   44,   37,   30,   25,   20,   16,   13,   10,   7,   5,   3,   1,   0,   0,   0,   0
2075,Estimates,Eritrea,,232,Country/Area,910,1965,   103,   79,   64,   60,   53,   45,   38,   31,   26,   21,   17,   13,   10,   8,   5,   3,   1,   0,   0,   0,   0
2076,Estimates,Eritrea,,232,Country/Area,910,1966,   106,   82,   65,   61,   54,   46,   39,   32,   26,   21,   17,   13,   10,   8,   5,   3,   1,   0,   0,   0,   0
2077,Estimates,Eritrea,,232,Country/Area,910,1967,   109,   86,   68,   61,   55,   47,   40,   33,   27,   22,   18,   14,   11,   8,   5,   3,   1,   0,   0,   0,   0
2078,Estimates,Eritrea,,232,Country/Area,910,1968,   111,   88,   70,   61,   57,   49,   41,   34,   28,   23,   18,   14,   11,   8,   5,   3,   1,   0,   0,   0,   0
2079,Estimates,Eritrea,,232,Country/Area,910,1969,   114,   91,   73,   61,   58,   50,   42,   35,   29,   23,   19,   15,   11,   8,   5,   3,   1,   0,   0,   0,   0
2080,Estimates,Eritrea,,232,Country/Area,910,1970,   117,   93,   76,   62,   59,   51,   44,   37,   30,   24,   19,   15,   12,   8,   6,   3,   1,   0,   0,   0,   0
2081,Estimates,Eritrea,,232,Country/Area,910,1971,   121,   96,   79,   64,   59,   53,   45,   38,   31,   25,   20,   16,   12,   9,   6,   3,   2,   0,   0,   0,   0
2082,Estimates,Eritrea,,232,Country/Area,910,1972,   124,   99,   81,   66,   59,   54,   46,   39,   32,   26,   21,   16,   12,   9,   6,   3,   2,   1,   0,   0,   0
2083,Estimates,Eritrea,,232,Country/Area,910,1973,   127,   102,   84,   69,   60,   55,   47,   40,   33,   26,   21,   17,   13,   9,   6,   3,   2,   1,   0,   0,   0
2084,Estimates,Eritrea,,232,Country/Area,910,1974,   129,   105,   87,   72,   60,   57,   48,   41,   34,   27,   22,   17,   13,   9,   6,   4,   2,   1,   0,   0,   0
2085,Estimates,Eritrea,,232,Country/Area,910,1975,   133,   108,   89,   75,   61,   58,   50,   42,   35,   28,   23,   18,   13,   10,   6,   4,   2,   1,   0,   0,   0
2086,Estimates,Eritrea,,232,Country/Area,910,1976,   137,   111,   92,   77,   63,   58,   51,   43,   36,   29,   23,   18,   14,   10,   6,   4,   2,   1,   0,   0,   0
2087,Estimates,Eritrea,,232,Country/Area,910,1977,   140,   115,   95,   80,   65,   58,   53,   44,   37,   30,   24,   19,   14,   10,   7,   4,   2,   1,   0,   0,   0
2088,Estimates,Eritrea,,232,Country/Area,910,1978,   144,   118,   98,   82,   68,   58,   54,   45,   38,   31,   25,   20,   15,   10,   7,   4,   2,   1,   0,   0,   0
2089,Estimates,Eritrea,,232,Country/Area,910,1979,   148,   121,   101,   85,   71,   59,   55,   47,   39,   32,   26,   20,   15,   11,   7,   4,   2,   1,   0,   0,   0
2090,Estimates,Eritrea,,232,Country/Area,910,1980,   153,   124,   104,   87,   74,   60,   56,   48,   40,   33,   27,   21,   16,   11,   7,   4,   2,   1,   0,   0,   0
2091,Estimates,Eritrea,,232,Country/Area,910,1981,   158,   128,   107,   90,   76,   62,   57,   49,   41,   34,   27,   22,   16,   12,   7,   4,   2,   1,   0,   0,   0
2092,Estimates,Eritrea,,232,Country/Area,910,1982,   163,   132,   110,   93,   78,   64,   57,   51,   42,   35,   28,   22,   17,   12,   8,   4,   2,   1,   0,   0,   0
2093,Estimates,Eritrea,,232,Country/Area,910,1983,   168,   135,   113,   96,   81,   67,   57,   52,   44,   36,   29,   23,   17,   12,   8,   4,   2,   1,   0,   0,   0
2094,Estimates,Eritrea,,232,Country/Area,910,1984,   173,   139,   117,   99,   83,   69,   57,   53,   45,   37,   30,   24,   18,   13,   8,   5,   2,   1,   0,   0,   0
2095,Estimates,Eritrea,,232,Country/Area,910,1985,   179,   143,   120,   102,   86,   72,   59,   54,   46,   38,   31,   24,   19,   13,   9,   5,   2,   1,   0,   0,   0
2096,Estimates,Eritrea,,232,Country/Area,910,1986,   185,   149,   123,   105,   88,   74,   60,   55,   47,   39,   32,   25,   19,   14,   9,   5,   2,   1,   0,   0,   0
2097,Estimates,Eritrea,,232,Country/Area,910,1987,   192,   155,   127,   107,   90,   76,   62,   55,   49,   40,   33,   26,   20,   14,   9,   5,   2,   1,   0,   0,   0
2098,Estimates,Eritrea,,232,Country/Area,910,1988,   197,   160,   131,   110,   93,   78,   64,   54,   50,   41,   34,   27,   20,   15,   9,   5,   2,   1,   0,   0,   0
2099,Estimates,Eritrea,,232,Country/Area,910,1989,   200,   165,   135,   113,   94,   79,   66,   54,   50,   42,   35,   28,   21,   15,   10,   5,   2,   1,   0,   0,   0
2100,Estimates,Eritrea,,232,Country/Area,910,1990,   199,   168,   138,   115,   96,   80,   67,   54,   50,   43,   35,   28,   22,   15,   10,   6,   2,   1,   0,   0,   0
2101,Estimates,Eritrea,,232,Country/Area,910,1991,   202,   174,   140,   112,   92,   76,   65,   55,   51,   44,   36,   29,   22,   16,   10,   6,   3,   1,   0,   0,   0
2102,Estimates,Eritrea,,232,Country/Area,910,1992,   200,   179,   144,   110,   87,   72,   62,   54,   50,   45,   37,   30,   23,   16,   11,   6,   3,   1,   0,   0,   0
2103,Estimates,Eritrea,,232,Country/Area,910,1993,   195,   184,   149,   110,   83,   67,   58,   52,   50,   45,   38,   31,   24,   17,   11,   6,   3,   1,   0,   0,   0
2104,Estimates,Eritrea,,232,Country/Area,910,1994,   189,   187,   155,   111,   79,   62,   54,   49,   50,   46,   39,   31,   24,   17,   11,   6,   3,   1,   0,   0,   0
2105,Estimates,Eritrea,,232,Country/Area,910,1995,   183,   188,   162,   114,   77,   56,   49,   45,   49,   46,   40,   32,   25,   18,   12,   6,   3,   1,   0,   0,   0
2106,Estimates,Eritrea,,232,Country/Area,910,1996,   174,   187,   166,   118,   79,   55,   48,   44,   47,   46,   40,   33,   26,   18,   12,   7,   3,   1,   0,   0,   0
2107,Estimates,Eritrea,,232,Country/Area,910,1997,   166,   185,   169,   124,   81,   56,   47,   43,   45,   46,   40,   33,   26,   19,   12,   7,   3,   1,   0,   0,   0
2108,Estimates,Eritrea,,232,Country/Area,910,1998,   160,   182,   174,   131,   84,   57,   45,   43,   43,   45,   41,   34,   27,   19,   13,   7,   3,   1,   0,   0,   0
2109,Estimates,Eritrea,,232,Country/Area,910,1999,   157,   178,   179,   140,   88,   59,   43,   44,   41,   45,   42,   35,   27,   20,   13,   7,   3,   1,   0,   0,   0
2110,Estimates,Eritrea,,232,Country/Area,910,2000,   159,   176,   184,   149,   94,   63,   42,   44,   40,   45,   43,   36,   29,   21,   14,   8,   3,   1,   0,   0,   0
2111,Estimates,Eritrea,,232,Country/Area,910,2001,   159,   171,   186,   161,   107,   71,   46,   45,   41,   44,   43,   37,   29,   22,   14,   8,   4,   1,   0,   0,   0
2112,Estimates,Eritrea,,232,Country/Area,910,2002,   166,   167,   187,   172,   121,   81,   53,   45,   43,   44,   44,   38,   30,   22,   15,   9,   4,   1,   0,   0,   0
2113,Estimates,Eritrea,,232,Country/Area,910,2003,   179,   163,   185,   183,   136,   90,   62,   46,   46,   43,   45,   40,   32,   23,   16,   9,   4,   1,   0,   0,   0
2114,Estimates,Eritrea,,232,Country/Area,910,2004,   192,   159,   182,   191,   151,   101,   72,   48,   49,   44,   45,   41,   33,   24,   16,   9,   4,   1,   0,   0,   0
2115,Estimates,Eritrea,,232,Country/Area,910,2005,   204,   158,   176,   195,   163,   112,   81,   52,   51,   44,   45,   42,   34,   25,   17,   10,   5,   1,   0,   0,   0
2116,Estimates,Eritrea,,232,Country/Area,910,2006,   223,   161,   171,   194,   170,   120,   87,   56,   51,   45,   45,   42,   35,   26,   18,   10,   5,   2,   0,   0,   0
2117,Estimates,Eritrea,,232,Country/Area,910,2007,   238,   168,   166,   190,   176,   128,   91,   61,   50,   46,   44,   43,   36,   27,   18,   11,   5,   2,   0,   0,   0
2118,Estimates,Eritrea,,232,Country/Area,910,2008,   248,   178,   161,   185,   180,   136,   95,   67,   49,   48,   43,   43,   37,   28,   19,   11,   5,   2,   0,   0,   0
2119,Estimates,Eritrea,,232,Country/Area,910,2009,   254,   189,   157,   179,   182,   143,   99,   73,   49,   48,   42,   43,   37,   28,   19,   11,   6,   2,   0,   0,   0
2120,Estimates,Eritrea,,232,Country/Area,910,2010,   258,   200,   156,   173,   181,   148,   103,   77,   50,   48,   42,   42,   38,   29,   20,   12,   6,   2,   0,   0,   0
2121,Estimates,Eritrea,,232,Country/Area,910,2011,   262,   212,   160,   165,   177,   150,   106,   81,   53,   48,   42,   41,   38,   30,   20,   12,   6,   2,   1,   0,   0
2122,Estimates,Eritrea,,232,Country/Area,910,2012,   261,   223,   166,   158,   172,   151,   109,   84,   58,   47,   43,   40,   38,   30,   21,   13,   6,   3,   1,   0,   0
2123,Estimates,Eritrea,,232,Country/Area,910,2013,   256,   234,   175,   153,   166,   151,   111,   84,   65,   46,   45,   40,   38,   31,   22,   13,   7,   3,   1,   0,   0
2124,Estimates,Eritrea,,232,Country/Area,910,2014,   250,   243,   185,   151,   160,   151,   112,   83,   70,   46,   46,   39,   38,   32,   22,   14,   7,   3,   1,   0,   0
2125,Estimates,Eritrea,,232,Country/Area,910,2015,   246,   250,   196,   152,   154,   150,   113,   83,   74,   48,   46,   39,   38,   32,   23,   14,   7,   3,   1,   0,   0
2126,Estimates,Eritrea,,232,Country/Area,910,2016,   236,   254,   205,   155,   151,   150,   117,   84,   76,   51,   46,   39,   37,   33,   24,   15,   8,   3,   1,   0,   0
2127,Estimates,Eritrea,,232,Country/Area,910,2017,   234,   252,   215,   160,   146,   149,   122,   86,   76,   57,   45,   40,   36,   33,   24,   15,   8,   3,   1,   0,   0
2128,Estimates,Eritrea,,232,Country/Area,910,2018,   236,   246,   224,   166,   143,   147,   127,   89,   74,   63,   43,   42,   36,   33,   25,   16,   8,   3,   1,   0,   0
2129,Estimates,Eritrea,,232,Country/Area,910,2019,   240,   239,   233,   174,   141,   145,   131,   92,   73,   68,   44,   43,   35,   33,   26,   16,   8,   3,   1,   0,   0
2130,Estimates,Eritrea,,232,Country/Area,910,2020,   242,   233,   238,   183,   142,   143,   134,   96,   72,   72,   46,   43,   35,   33,   26,   17,   9,   4,   1,   0,   0
2131,Estimates,Ethiopia,,231,Country/Area,910,1950,  1 644,  1 256,  1 060,   909,   782,   671,   569,   481,   407,   345,   271,   229,   187,   146,   96,   53,   19,   5,   1,   0,   0
2132,Estimates,Ethiopia,,231,Country/Area,910,1951,  1 677,  1 292,  1 080,   926,   795,   682,   579,   489,   412,   351,   277,   229,   186,   145,   97,   54,   21,   6,   1,   0,   0
2133,Estimates,Ethiopia,,231,Country/Area,910,1952,  1 693,  1 329,  1 105,   947,   812,   695,   591,   498,   419,   357,   285,   229,   187,   144,   98,   54,   22,   6,   1,   0,   0
2134,Estimates,Ethiopia,,231,Country/Area,910,1953,  1 707,  1 363,  1 133,   970,   830,   710,   604,   508,   428,   362,   296,   231,   189,   144,   98,   54,   23,   6,   1,   0,   0
2135,Estimates,Ethiopia,,231,Country/Area,910,1954,  1 724,  1 389,  1 163,   994,   849,   726,   618,   519,   436,   368,   306,   234,   191,   144,   99,   54,   23,   6,   1,   0,   0
2136,Estimates,Ethiopia,,231,Country/Area,910,1955,  1 750,  1 405,  1 192,  1 019,   871,   743,   632,   532,   446,   375,   315,   240,   193,   145,   99,   54,   22,   5,   1,   0,   0
2137,Estimates,Ethiopia,,231,Country/Area,910,1956,  1 784,  1 439,  1 217,  1 041,   888,   757,   644,   542,   454,   380,   320,   246,   193,   146,   100,   55,   24,   6,   1,   0,   0
2138,Estimates,Ethiopia,,231,Country/Area,910,1957,  1 815,  1 469,  1 246,  1 065,   908,   773,   657,   553,   463,   387,   325,   254,   194,   147,   100,   57,   24,   7,   1,   0,   0
2139,Estimates,Ethiopia,,231,Country/Area,910,1958,  1 847,  1 492,  1 279,  1 091,   930,   791,   671,   566,   473,   395,   331,   263,   196,   149,   100,   58,   25,   8,   1,   0,   0
2140,Estimates,Ethiopia,,231,Country/Area,910,1959,  1 883,  1 510,  1 312,  1 120,   954,   810,   687,   580,   484,   404,   337,   273,   200,   151,   101,   58,   24,   7,   1,   0,   0
2141,Estimates,Ethiopia,,231,Country/Area,910,1960,  1 932,  1 522,  1 340,  1 150,   980,   831,   704,   594,   496,   414,   344,   282,   205,   153,   102,   58,   24,   7,   1,   0,   0
2142,Estimates,Ethiopia,,231,Country/Area,910,1961,  1 998,  1 559,  1 361,  1 177,  1 002,   849,   719,   607,   507,   422,   350,   287,   211,   154,   103,   59,   26,   8,   1,   0,   0
2143,Estimates,Ethiopia,,231,Country/Area,910,1962,  2 059,  1 599,  1 383,  1 207,  1 026,   870,   735,   620,   519,   431,   357,   293,   219,   156,   105,   60,   27,   8,   2,   0,   0
2144,Estimates,Ethiopia,,231,Country/Area,910,1963,  2 119,  1 640,  1 407,  1 239,  1 052,   892,   753,   635,   532,   441,   365,   298,   228,   158,   107,   61,   28,   8,   2,   0,   0
2145,Estimates,Ethiopia,,231,Country/Area,910,1964,  2 179,  1 680,  1 434,  1 270,  1 081,   916,   773,   651,   545,   453,   374,   304,   237,   161,   109,   62,   28,   8,   2,   0,   0
2146,Estimates,Ethiopia,,231,Country/Area,910,1965,  2 244,  1 715,  1 462,  1 300,  1 111,   941,   793,   667,   559,   464,   383,   312,   245,   167,   111,   62,   28,   8,   1,   0,   0
2147,Estimates,Ethiopia,,231,Country/Area,910,1966,  2 324,  1 772,  1 488,  1 321,  1 137,   962,   811,   682,   571,   474,   391,   317,   250,   172,   112,   64,   29,   9,   2,   0,   0
2148,Estimates,Ethiopia,,231,Country/Area,910,1967,  2 385,  1 834,  1 520,  1 342,  1 166,   986,   830,   697,   585,   486,   400,   323,   255,   179,   114,   66,   30,   10,   2,   0,   0
2149,Estimates,Ethiopia,,231,Country/Area,910,1968,  2 436,  1 897,  1 559,  1 364,  1 197,  1 011,   852,   715,   599,   498,   409,   331,   260,   186,   116,   67,   31,   10,   2,   0,   0
2150,Estimates,Ethiopia,,231,Country/Area,910,1969,  2 492,  1 958,  1 603,  1 390,  1 228,  1 039,   875,   734,   614,   512,   420,   340,   266,   194,   119,   69,   31,   10,   2,   0,   0
2151,Estimates,Ethiopia,,231,Country/Area,910,1970,  2 565,  2 013,  1 651,  1 420,  1 258,  1 070,   900,   754,   630,   526,   432,   349,   273,   201,   123,   70,   31,   10,   2,   0,   0
2152,Estimates,Ethiopia,,231,Country/Area,910,1971,  2 653,  2 088,  1 703,  1 451,  1 283,  1 099,   925,   774,   647,   539,   443,   357,   279,   206,   128,   72,   33,   11,   2,   0,   0
2153,Estimates,Ethiopia,,231,Country/Area,910,1972,  2 748,  2 163,  1 763,  1 488,  1 308,  1 131,   951,   796,   664,   553,   455,   367,   286,   211,   134,   73,   34,   11,   3,   0,   0
2154,Estimates,Ethiopia,,231,Country/Area,910,1973,  2 845,  2 231,  1 826,  1 527,  1 332,  1 163,   977,   818,   682,   568,   468,   376,   293,   216,   140,   75,   35,   12,   3,   0,   0
2155,Estimates,Ethiopia,,231,Country/Area,910,1974,  2 933,  2 289,  1 885,  1 567,  1 354,  1 191,  1 002,   839,   699,   582,   480,   386,   300,   221,   146,   76,   35,   12,   3,   0,   0
2156,Estimates,Ethiopia,,231,Country/Area,910,1975,  3 003,  2 335,  1 935,  1 605,  1 376,  1 212,  1 025,   858,   714,   594,   490,   395,   308,   226,   150,   78,   35,   11,   2,   0,   0
2157,Estimates,Ethiopia,,231,Country/Area,910,1976,  3 077,  2 370,  1 949,  1 631,  1 394,  1 227,  1 046,   868,   731,   600,   502,   402,   316,   230,   156,   84,   37,   12,   3,   0,   0
2158,Estimates,Ethiopia,,231,Country/Area,910,1977,  3 133,  2 402,  1 954,  1 647,  1 411,  1 238,  1 066,   880,   741,   610,   508,   411,   321,   235,   160,   90,   38,   13,   3,   0,   0
2159,Estimates,Ethiopia,,231,Country/Area,910,1978,  3 179,  2 435,  1 960,  1 655,  1 427,  1 247,  1 084,   896,   745,   626,   508,   425,   324,   244,   161,   97,   39,   13,   3,   1,   0
2160,Estimates,Ethiopia,,231,Country/Area,910,1979,  3 233,  2 476,  1 974,  1 660,  1 445,  1 261,  1 102,   919,   747,   648,   506,   441,   327,   255,   162,   105,   41,   13,   3,   0,   0
2161,Estimates,Ethiopia,,231,Country/Area,910,1980,  3 313,  2 524,  2 000,  1 667,  1 464,  1 282,  1 124,   947,   755,   670,   511,   456,   334,   265,   166,   110,   44,   13,   3,   0,   0
2162,Estimates,Ethiopia,,231,Country/Area,910,1981,  3 407,  2 621,  2 068,  1 704,  1 483,  1 299,  1 139,   969,   773,   678,   525,   456,   342,   265,   170,   109,   48,   14,   3,   0,   0
2163,Estimates,Ethiopia,,231,Country/Area,910,1982,  3 495,  2 727,  2 152,  1 756,  1 511,  1 324,  1 159,   995,   800,   683,   549,   455,   357,   264,   177,   107,   52,   15,   3,   1,   0
2164,Estimates,Ethiopia,,231,Country/Area,910,1983,  3 587,  2 834,  2 250,  1 821,  1 548,  1 355,  1 182,  1 022,   834,   689,   579,   454,   375,   265,   185,   104,   55,   16,   4,   1,   0
2165,Estimates,Ethiopia,,231,Country/Area,910,1984,  3 689,  2 936,  2 354,  1 894,  1 591,  1 389,  1 208,  1 050,   869,   700,   606,   459,   391,   269,   192,   104,   56,   16,   4,   1,   0
2166,Estimates,Ethiopia,,231,Country/Area,910,1985,  3 809,  3 027,  2 454,  1 974,  1 641,  1 424,  1 236,  1 077,   902,   719,   626,   472,   401,   278,   197,   106,   54,   16,   3,   0,   0
2167,Estimates,Ethiopia,,231,Country/Area,910,1986,  3 938,  3 136,  2 543,  2 057,  1 692,  1 459,  1 261,  1 105,   930,   739,   638,   487,   405,   287,   200,   111,   55,   18,   4,   0,   0
2168,Estimates,Ethiopia,,231,Country/Area,910,1987,  4 066,  3 247,  2 635,  2 143,  1 752,  1 495,  1 292,  1 130,   961,   764,   645,   510,   406,   301,   201,   117,   56,   21,   4,   1,   0
2169,Estimates,Ethiopia,,231,Country/Area,910,1988,  4 198,  3 356,  2 731,  2 227,  1 823,  1 532,  1 329,  1 150,   996,   793,   651,   536,   406,   316,   202,   123,   55,   22,   4,   1,   0
2170,Estimates,Ethiopia,,231,Country/Area,910,1989,  4 337,  3 467,  2 834,  2 311,  1 903,  1 574,  1 371,  1 171,  1 033,   825,   661,   560,   411,   330,   206,   128,   55,   22,   4,   1,   0
2171,Estimates,Ethiopia,,231,Country/Area,910,1990,  4 486,  3 580,  2 940,  2 399,  1 988,  1 627,  1 415,  1 196,  1 069,   859,   678,   580,   423,   340,   214,   131,   57,   21,   4,   0,   0
2172,Estimates,Ethiopia,,231,Country/Area,910,1991,  4 647,  3 740,  3 054,  2 487,  2 065,  1 686,  1 458,  1 228,  1 091,   894,   698,   593,   439,   344,   222,   134,   61,   22,   5,   1,   0
2173,Estimates,Ethiopia,,231,Country/Area,910,1992,  4 793,  3 900,  3 187,  2 585,  2 143,  1 759,  1 500,  1 273,  1 108,   934,   725,   602,   462,   346,   235,   135,   65,   23,   6,   1,   0
2174,Estimates,Ethiopia,,231,Country/Area,910,1993,  4 929,  4 049,  3 341,  2 689,  2 219,  1 842,  1 539,  1 328,  1 124,   974,   757,   611,   488,   348,   248,   136,   69,   23,   6,   1,   0
